device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,pages_viewed,time_on_site_sec,added_to_cart,purchased,rating,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,location,visit_year
1,0,4,859,5,1493.32,4,5,298.66,6,1005,0,0,4,28,11,3,0,Long,141,2024
0,1,4,382,7,1123.09,2,0,0.0,13,165,0,0,4,10,3,6,1,Very Short,24,2024
1,0,1,233,5,287.55,2,20,115.02,23,1767,0,0,4,29,5,2,1,Very Long,88,2024
0,1,3,686,2,653.5,1,20,130.7,22,1360,1,0,4,27,7,5,2,Very Long,64,2024
1,0,3,572,1,720.71,4,10,288.28,1,1000,1,0,4,6,5,0,1,Long,0,2024
0,1,5,777,7,467.39,2,10,93.48,14,33,1,1,4,25,4,3,1,Very Short,169,2024
0,1,3,592,2,816.24,3,5,122.44,21,1482,1,1,2,9,2,4,3,Very Long,207,2024
0,1,1,325,7,940.75,1,30,282.22,13,1223,0,0,4,7,4,6,1,Long,94,2024
1,1,1,0,2,1271.73,2,0,0.0,11,1459,1,0,4,10,5,4,1,Very Long,58,2024
0,1,2,125,7,1083.44,3,0,0.0,1,1378,1,0,4,1,11,4,0,Very Long,164,2024
1,1,4,306,0,773.96,2,10,154.79,14,206,0,0,4,3,5,4,1,Very Short,93,2024
0,0,3,324,0,610.0,4,20,488.0,24,454,1,1,5,28,2,2,3,Short,159,2024
1,1,2,289,1,582.32,4,0,0.0,22,1541,1,1,5,4,11,0,0,Very Long,164,2024
1,0,3,769,7,885.58,3,20,531.35,24,657,1,0,4,8,5,2,1,Short,156,2024
2,1,1,467,1,655.42,3,10,196.63,19,1443,0,0,4,1,12,6,3,Very Long,183,2024
0,1,3,381,0,626.32,4,0,0.0,12,701,1,1,4,9,2,4,3,Short,10,2024
0,1,1,117,6,1973.96,1,0,0.0,8,120,1,1,4,9,1,1,3,Very Short,44,2024
0,0,5,498,3,1090.96,3,0,0.0,13,466,1,0,4,2,12,0,3,Short,101,2024
1,0,2,103,4,105.58,3,10,31.67,13,296,0,0,4,5,2,0,3,Very Short,17,2024
1,1,5,396,3,780.98,1,15,117.15,12,1082,0,0,4,4,1,3,3,Long,171,2024
0,0,2,115,4,220.53,3,0,0.0,23,844,0,0,4,22,8,3,2,Short,125,2024
2,1,1,767,6,1066.6,2,0,0.0,8,1760,1,1,4,25,4,3,1,Very Long,199,2024
0,0,2,278,1,742.24,4,15,445.34,4,1320,1,1,5,25,6,1,2,Long,79,2024
1,0,2,393,4,330.15,3,10,99.04,16,1580,1,0,4,29,5,2,1,Very Long,80,2024
1,0,2,172,6,1026.07,1,0,0.0,12,1221,1,0,4,18,4,3,1,Long,171,2024
2,0,2,380,1,768.36,4,10,307.34,10,310,1,0,4,24,6,0,2,Very Short,168,2024
1,0,2,113,1,167.69,3,0,0.0,14,1273,1,0,4,4,4,3,1,Long,1,2024
1,1,3,727,3,754.29,1,0,0.0,4,1373,0,0,4,23,3,5,1,Very Long,48,2024
0,0,0,505,6,972.16,1,0,0.0,12,653,1,0,4,23,3,5,1,Short,195,2024
0,0,1,215,5,568.46,3,0,0.0,12,132,0,0,4,13,2,1,3,Very Short,162,2024
1,0,2,222,0,991.27,3,30,892.14,23,804,1,0,4,10,7,2,2,Short,157,2024
0,1,3,898,2,1599.81,2,10,319.96,8,1028,1,0,4,19,7,4,2,Long,28,2024
1,0,3,53,3,1132.95,3,0,0.0,15,947,1,0,4,7,1,6,3,Long,24,2024
0,1,4,488,2,1390.91,1,0,0.0,6,1566,1,0,4,16,6,6,2,Very Long,91,2024
0,1,5,687,0,651.21,4,0,0.0,13,601,1,0,4,26,9,3,0,Short,198,2024
1,0,4,662,0,734.42,2,25,367.21,18,702,1,0,4,1,1,0,3,Short,12,2024
0,1,3,73,4,58.37,4,20,46.7,24,559,0,0,4,19,4,4,1,Short,17,2024
1,1,1,867,5,1571.47,2,0,0.0,10,651,0,0,4,16,12,0,3,Short,32,2024
2,1,2,776,5,383.59,1,15,57.54,13,520,1,0,4,4,6,1,2,Short,48,2024
0,0,5,538,0,571.4,2,0,0.0,10,1301,0,0,4,7,1,6,3,Long,16,2024
0,1,0,238,7,169.29,1,0,0.0,8,864,0,0,4,11,7,3,2,Short,52,2024
0,1,2,851,0,450.98,4,10,180.39,24,751,0,0,4,29,5,2,1,Short,81,2024
1,0,5,894,5,499.55,4,10,199.82,4,268,1,0,4,18,3,0,1,Very Short,171,2024
1,1,3,222,5,736.13,2,5,73.61,24,1723,1,0,4,27,1,5,3,Very Long,117,2024
2,1,4,400,6,1157.02,3,0,0.0,23,602,1,1,4,18,11,0,0,Short,82,2024
0,1,5,802,7,415.51,3,0,0.0,2,1047,1,1,4,23,10,2,0,Long,214,2024
0,1,5,558,1,159.13,1,25,39.78,4,1639,0,0,4,5,9,3,0,Very Long,84,2024
0,0,0,459,0,467.77,2,0,0.0,14,718,0,0,4,7,1,6,3,Short,112,2024
0,1,5,281,6,1848.74,1,0,0.0,5,1601,1,1,3,13,11,2,0,Very Long,83,2024
1,0,0,216,2,1120.3,4,15,672.18,1,873,1,0,4,21,6,4,2,Short,75,2024
2,1,3,37,7,158.28,2,0,0.0,17,280,1,0,4,22,6,5,2,Very Short,32,2024
0,1,0,534,1,793.47,4,20,634.78,23,325,1,1,4,16,11,5,0,Very Short,74,2024
1,1,5,741,2,1204.3,2,20,481.72,12,268,0,0,4,6,6,3,2,Very Short,190,2024
1,0,5,771,7,268.64,3,30,241.78,16,67,1,1,5,27,3,2,1,Very Short,128,2024
1,0,1,277,6,702.89,4,0,0.0,17,1798,0,0,4,27,3,2,1,Very Long,2,2024
1,1,4,543,7,237.74,2,25,118.87,18,230,1,0,4,4,12,2,3,Very Short,135,2024
1,0,2,510,2,1230.37,2,0,0.0,11,1097,0,0,4,17,7,2,2,Long,50,2024
1,0,1,282,1,198.48,2,5,19.85,17,1250,1,1,3,30,7,1,2,Long,18,2024
0,1,4,698,4,273.71,4,0,0.0,20,1315,1,1,5,4,8,6,2,Long,202,2024
0,0,5,358,5,1577.66,2,0,0.0,16,1784,1,1,2,21,3,3,1,Very Long,121,2024
0,1,0,85,0,307.4,3,30,276.66,10,589,0,0,4,2,6,6,2,Short,32,2024
1,1,1,551,1,244.51,3,0,0.0,12,1109,0,0,4,13,12,4,3,Long,100,2024
2,1,3,127,5,903.14,4,20,722.51,9,1058,0,0,4,23,2,4,3,Long,95,2024
1,1,0,4,7,336.17,3,0,0.0,2,1041,1,0,4,13,12,4,3,Long,118,2024
1,0,4,325,6,1601.47,1,0,0.0,19,1648,1,1,3,9,4,1,1,Very Long,174,2024
0,0,3,527,0,636.39,4,0,0.0,10,1663,1,1,5,17,4,2,1,Very Long,60,2024
1,0,1,423,6,1979.81,1,10,197.98,6,1544,1,0,4,6,1,5,3,Very Long,137,2024
0,1,2,455,1,782.65,3,15,352.19,13,552,1,1,2,30,8,4,2,Short,192,2024
0,0,0,840,1,516.16,4,10,206.46,8,989,1,1,4,26,4,4,1,Long,180,2024
0,1,5,240,0,713.57,2,10,142.71,13,1586,1,1,5,16,6,6,2,Very Long,29,2024
1,0,3,317,4,340.39,3,0,0.0,1,1238,1,1,3,30,7,1,2,Long,187,2024
0,1,1,688,6,1228.34,4,0,0.0,4,1796,1,0,4,19,8,0,2,Very Long,120,2024
2,0,1,718,4,215.04,2,20,86.02,9,313,0,0,4,14,12,5,3,Very Short,56,2024
1,1,4,689,4,52.21,2,30,31.33,9,126,0,0,4,21,7,6,2,Very Short,184,2024
1,1,5,247,1,434.61,1,5,21.73,17,406,1,0,4,5,3,1,1,Very Short,54,2024
1,0,1,135,2,893.57,4,30,1072.28,18,1510,1,0,4,13,9,4,0,Very Long,65,2024
1,1,4,482,6,373.87,4,0,0.0,9,1449,1,0,4,21,1,6,3,Very Long,87,2024
0,0,4,47,1,770.88,1,0,0.0,10,1624,1,0,4,3,11,6,0,Very Long,132,2024
0,0,1,324,2,1441.5,2,10,288.3,10,508,1,1,4,18,4,3,1,Short,109,2024
0,1,5,416,2,1175.41,1,0,0.0,8,321,1,1,3,20,9,4,0,Very Short,144,2024
1,0,5,792,5,1031.9,4,0,0.0,5,1364,1,0,4,27,2,1,3,Very Long,114,2024
0,0,4,741,5,1362.55,4,20,1090.04,14,210,1,0,4,28,5,1,1,Very Short,150,2024
1,0,5,374,7,808.78,4,0,0.0,14,1569,1,0,4,10,9,1,0,Very Long,62,2024
0,1,5,411,0,841.35,4,0,0.0,3,1213,1,1,3,14,8,2,2,Long,212,2024
2,1,4,507,2,606.09,3,0,0.0,9,1250,1,0,4,3,1,2,3,Long,148,2024
1,0,1,300,0,943.28,4,5,188.66,3,1422,1,1,2,13,1,5,3,Very Long,200,2024
1,0,5,773,2,767.77,2,20,307.11,6,698,0,0,4,24,12,1,3,Short,190,2024
1,1,5,1,1,226.72,4,5,45.34,6,1788,1,0,4,12,7,4,2,Very Long,61,2024
0,1,0,816,6,483.08,1,0,0.0,5,86,1,0,4,8,11,4,0,Very Short,57,2024
0,0,3,268,1,665.1,4,20,532.08,19,122,1,0,4,27,1,5,3,Very Short,106,2024
1,0,1,581,5,417.51,4,15,250.51,16,822,1,1,5,28,6,4,2,Short,78,2024
2,1,2,434,4,57.57,2,25,28.78,22,1513,1,1,5,29,7,0,2,Very Long,86,2024
0,0,5,348,4,317.25,4,5,63.45,9,262,0,0,4,2,12,0,3,Very Short,216,2024
1,1,3,238,0,593.12,3,5,88.97,8,601,0,0,4,16,9,0,0,Short,20,2024
1,1,4,856,4,78.73,1,10,7.87,5,1156,1,0,4,17,8,5,2,Long,219,2024
0,1,2,795,0,734.65,2,10,146.93,10,673,1,0,4,17,4,2,1,Short,104,2024
2,1,3,808,5,976.74,3,10,293.02,7,1781,0,0,4,28,12,5,3,Very Long,8,2024
2,1,2,713,3,946.16,2,0,0.0,5,829,1,1,5,29,4,0,1,Short,132,2024
0,1,0,309,4,491.0,3,0,0.0,20,1706,1,1,4,11,4,3,1,Very Long,107,2024
1,1,5,176,2,1398.48,2,0,0.0,1,1637,1,0,4,21,9,5,0,Very Long,170,2024
0,1,5,495,6,811.97,4,0,0.0,9,486,1,0,4,29,12,6,3,Short,34,2024
1,0,5,696,6,1505.16,2,5,150.52,10,797,1,1,4,8,11,4,0,Short,95,2024
1,1,4,258,1,669.93,2,0,0.0,7,1666,1,0,4,6,3,2,1,Very Long,46,2024
0,0,1,589,7,971.03,4,0,0.0,11,589,1,0,4,24,10,3,0,Short,80,2024
2,0,0,323,0,637.38,2,0,0.0,10,674,1,1,5,8,5,2,1,Short,113,2024
2,1,5,589,1,397.29,3,0,0.0,5,706,1,0,4,22,3,4,1,Short,188,2024
1,1,2,561,4,105.3,2,25,52.65,19,1009,1,0,4,7,12,5,3,Long,95,2024
0,1,0,113,3,383.18,1,20,76.64,11,868,1,0,4,12,12,3,3,Short,141,2024
0,1,2,392,2,1167.07,2,25,583.54,24,1290,1,1,5,15,5,2,1,Long,173,2024
1,1,1,840,2,1532.43,2,15,459.73,9,712,0,0,4,10,1,2,3,Short,132,2024
0,1,0,235,5,852.62,2,20,341.05,15,798,1,0,4,17,3,6,1,Short,122,2024
0,0,4,691,7,1048.17,2,20,419.27,19,1651,1,1,5,16,7,1,2,Very Long,194,2024
0,0,5,476,1,198.71,3,15,89.42,13,1221,1,0,4,22,1,0,3,Long,80,2024
1,0,3,720,3,1231.48,2,0,0.0,9,1788,0,0,4,23,3,5,1,Very Long,161,2024
0,1,0,240,1,277.0,3,15,124.65,5,100,1,0,4,24,2,5,3,Very Short,183,2024
0,0,2,95,3,1226.71,4,5,245.34,23,413,1,0,4,13,12,4,3,Very Short,201,2024
1,1,4,619,0,909.42,3,0,0.0,2,600,1,0,4,9,5,3,1,Short,34,2024
0,1,3,126,1,591.96,3,15,266.38,22,154,1,0,4,18,5,5,1,Very Short,158,2024
0,0,2,700,3,780.29,4,10,312.12,21,42,1,0,4,2,6,6,2,Very Short,65,2024
0,0,4,185,6,1569.46,3,15,706.26,22,669,0,0,4,5,1,4,3,Short,30,2024
0,1,0,438,0,855.67,3,0,0.0,20,23,0,0,4,16,7,1,2,Very Short,107,2024
0,0,3,303,4,396.18,3,30,356.56,20,1064,1,0,4,29,11,4,0,Long,193,2024
0,0,3,361,4,401.94,2,10,80.39,5,1505,1,0,4,23,10,2,0,Very Long,126,2024
1,0,3,445,1,222.64,4,20,178.11,5,441,0,0,4,1,4,0,1,Very Short,179,2024
0,0,3,603,1,242.16,4,0,0.0,7,1642,0,0,4,5,1,4,3,Very Long,80,2024
0,1,3,153,6,1082.8,2,0,0.0,24,1619,1,1,4,9,10,2,0,Very Long,195,2024
1,1,1,353,1,765.88,2,10,153.18,19,696,0,0,4,3,11,6,0,Short,22,2024
1,0,0,43,0,654.51,3,10,196.35,8,1334,1,0,4,2,12,0,3,Long,94,2024
0,0,5,892,2,1265.58,4,0,0.0,19,1733,1,1,5,29,7,0,2,Very Long,186,2024
2,1,5,799,1,489.42,1,5,24.47,2,189,1,0,4,21,6,4,2,Very Short,144,2024
1,0,4,744,6,901.3,2,15,270.39,18,1548,1,0,4,3,10,3,0,Very Long,23,2024
1,0,4,868,4,55.67,4,0,0.0,2,1046,1,0,4,8,9,6,0,Long,96,2024
1,1,3,460,6,978.88,1,5,48.94,1,1722,1,0,4,3,10,3,0,Very Long,183,2024
0,1,5,138,2,1701.21,4,0,0.0,3,1350,1,1,4,13,4,5,1,Long,118,2024
1,1,0,441,6,430.94,2,0,0.0,14,1463,1,1,3,25,11,0,0,Very Long,216,2024
1,1,1,464,3,530.95,1,5,26.55,15,1569,0,0,4,14,1,6,3,Very Long,81,2024
2,0,4,463,4,80.74,2,25,40.37,19,113,1,0,4,4,2,6,3,Very Short,209,2024
2,1,4,167,1,786.46,2,5,78.65,23,1720,0,0,4,26,8,0,2,Very Long,34,2024
0,0,5,459,1,496.57,3,25,372.43,16,939,1,0,4,27,7,5,2,Long,77,2024
2,0,4,523,6,591.08,2,0,0.0,19,398,1,0,4,21,7,6,2,Very Short,67,2024
1,0,5,88,0,287.84,1,10,28.78,5,353,1,0,4,27,11,2,0,Very Short,89,2024
1,0,0,282,5,441.27,3,15,198.57,8,1480,0,0,4,13,11,2,0,Very Long,165,2024
2,1,3,363,4,400.37,3,10,120.11,15,1376,1,0,4,19,9,3,0,Very Long,18,2024
0,0,0,848,6,974.16,1,15,146.12,12,708,0,0,4,1,3,4,1,Short,141,2024
0,1,2,229,6,1542.72,2,10,308.54,11,482,1,0,4,5,2,0,3,Short,38,2024
1,0,3,698,1,479.1,3,20,287.46,6,966,1,1,4,21,2,2,3,Long,21,2024
0,1,3,368,6,917.91,2,0,0.0,6,857,1,1,4,12,8,0,2,Short,184,2024
1,1,0,316,4,75.35,2,10,15.07,3,118,1,0,4,17,9,1,0,Very Short,52,2024
1,1,2,266,6,544.87,4,0,0.0,9,1034,1,0,4,18,10,4,0,Long,200,2024
1,1,3,368,1,493.94,4,10,197.58,14,786,1,1,5,7,2,2,3,Short,200,2024
0,1,3,821,5,752.44,3,10,225.73,9,1558,1,1,3,10,4,2,1,Very Long,113,2024
1,0,3,803,4,54.73,3,0,0.0,19,303,1,0,4,3,5,4,1,Very Short,36,2024
0,0,2,131,2,930.99,1,20,186.2,15,98,0,0,4,18,8,6,2,Very Short,28,2024
1,0,3,437,6,1271.2,1,15,190.68,3,739,1,1,5,17,1,2,3,Short,56,2024
1,1,5,773,2,1769.36,2,0,0.0,17,1527,0,0,4,2,11,5,0,Very Long,53,2024
1,0,2,155,2,1763.83,1,10,176.38,20,1644,0,0,4,30,1,1,3,Very Long,201,2024
1,0,1,470,6,731.9,1,5,36.6,6,1116,0,0,4,10,7,2,2,Long,188,2024
1,0,2,354,1,314.61,3,30,283.15,19,941,1,1,5,6,12,4,3,Long,18,2024
1,1,4,660,1,333.79,2,5,33.38,17,1308,0,0,4,11,3,0,1,Long,215,2024
1,0,3,852,6,1985.15,1,30,595.54,13,322,1,0,4,7,9,5,0,Very Short,7,2024
1,1,0,766,4,65.22,3,10,19.57,3,191,0,0,4,19,7,4,2,Very Short,51,2024
1,1,5,686,6,1419.71,3,15,638.87,20,500,1,1,5,26,10,5,0,Short,218,2024
1,1,4,279,2,1661.86,2,5,166.19,5,1274,1,0,4,2,8,4,2,Long,110,2024
0,1,5,127,5,976.86,3,5,146.53,21,1239,0,0,4,5,11,1,0,Long,51,2024
0,0,3,144,6,346.45,2,0,0.0,1,223,1,0,4,27,5,0,1,Very Short,63,2024
1,0,4,661,1,426.25,2,0,0.0,24,1376,0,0,4,29,2,3,3,Very Long,104,2024
0,0,5,809,3,1354.8,2,20,541.92,16,513,1,0,4,5,9,3,0,Short,35,2024
1,1,3,459,4,413.75,4,30,496.5,5,1027,1,0,4,19,12,3,3,Long,9,2024
1,0,0,217,1,407.78,1,0,0.0,20,1126,1,0,4,7,6,4,2,Long,144,2024
0,0,5,856,7,707.52,1,0,0.0,20,1611,1,0,4,26,10,5,0,Very Long,85,2024
1,0,0,218,7,203.43,1,10,20.34,21,1411,1,0,4,16,11,5,0,Very Long,57,2024
0,1,1,89,5,365.57,1,0,0.0,9,527,1,1,3,23,8,4,2,Short,53,2024
1,0,1,413,1,731.89,4,10,292.76,23,1118,1,1,1,15,10,1,0,Long,197,2024
0,1,5,458,6,516.75,1,30,155.02,13,509,0,0,4,24,7,2,2,Short,16,2024
0,1,5,118,0,588.82,4,0,0.0,16,97,1,0,4,20,10,6,0,Very Short,77,2024
0,1,4,811,7,1099.3,4,0,0.0,22,1280,0,0,4,2,5,3,1,Long,149,2024
1,1,2,306,7,969.77,1,15,145.47,2,545,1,1,4,11,7,3,2,Short,84,2024
1,1,0,215,3,568.11,4,10,227.24,12,1219,1,1,3,29,1,0,3,Long,193,2024
1,0,4,482,2,1137.14,1,20,227.43,2,868,1,0,4,12,3,1,1,Short,149,2024
0,0,2,120,0,843.37,2,15,253.01,10,979,1,0,4,30,7,1,2,Long,184,2024
1,0,4,771,2,1854.28,4,5,370.86,11,491,1,0,4,21,9,5,0,Short,188,2024
1,1,0,263,7,790.91,3,25,593.18,6,794,0,0,4,11,1,3,3,Short,206,2024
1,0,3,61,7,1109.82,4,5,221.96,24,1790,1,0,4,26,1,4,3,Very Long,41,2024
0,0,1,530,6,1024.58,1,10,102.46,21,289,0,0,4,3,1,2,3,Very Short,210,2024
1,0,2,820,1,146.67,3,0,0.0,20,1725,1,0,4,7,7,6,2,Very Long,140,2024
1,0,2,335,5,1575.92,1,10,157.59,5,1799,1,1,4,2,5,3,1,Very Long,40,2024
1,0,3,427,7,995.02,1,0,0.0,8,1470,1,0,4,20,1,5,3,Very Long,215,2024
1,0,1,614,7,865.04,1,0,0.0,21,1130,1,1,3,16,10,2,0,Long,8,2024
0,0,1,741,7,392.56,2,10,78.51,18,1678,1,0,4,11,7,3,2,Very Long,196,2024
0,1,1,103,1,118.78,4,15,71.27,17,1145,0,0,4,4,1,3,3,Long,22,2024
1,1,2,784,7,977.2,1,20,195.44,4,551,0,0,4,7,9,5,0,Short,218,2024
1,0,1,803,2,808.04,4,20,646.43,21,1455,1,0,4,28,11,3,0,Very Long,194,2024
1,1,3,467,4,52.74,2,0,0.0,11,357,0,0,4,2,6,6,2,Very Short,130,2024
1,1,3,492,2,746.16,1,10,74.62,12,434,1,0,4,12,12,3,3,Very Short,203,2024
0,0,4,787,0,735.28,4,0,0.0,1,1065,1,1,3,1,6,5,2,Long,17,2024
0,1,4,243,4,249.8,4,10,99.92,21,357,1,1,2,29,1,0,3,Very Short,46,2024
1,0,4,139,3,945.5,4,0,0.0,24,1395,0,0,4,14,2,2,3,Very Long,99,2024
0,1,5,9,7,528.21,2,30,316.93,5,69,0,0,4,25,1,3,3,Very Short,26,2024
2,0,3,789,5,1650.24,4,10,660.1,24,620,0,0,4,20,4,5,1,Short,122,2024
0,0,0,205,5,235.81,3,0,0.0,19,1430,0,0,4,20,5,0,1,Very Long,181,2024
1,1,4,767,4,312.13,3,0,0.0,11,892,1,0,4,11,6,1,2,Short,11,2024
0,1,2,443,4,475.96,3,15,214.18,9,1150,0,0,4,24,6,0,2,Long,217,2024
1,1,3,504,6,666.39,2,15,199.92,4,682,1,0,4,11,11,0,0,Short,181,2024
1,1,3,132,3,803.05,1,0,0.0,20,1734,1,0,4,5,1,4,3,Very Long,85,2024
0,0,3,576,0,753.05,1,25,188.26,5,550,1,1,4,23,11,5,0,Short,48,2024
1,1,3,719,0,630.47,4,15,378.28,20,352,1,0,4,28,3,3,1,Very Short,171,2024
2,0,2,667,2,1872.84,4,20,1498.27,3,588,1,0,4,14,12,5,3,Short,39,2024
1,0,3,704,0,647.0,1,0,0.0,11,1372,0,0,4,19,2,0,3,Very Long,173,2024
0,1,2,893,6,820.65,2,20,328.26,17,838,0,0,4,6,2,1,3,Short,125,2024
1,0,1,216,5,738.1,4,0,0.0,8,67,1,0,4,14,2,2,3,Very Short,185,2024
0,0,1,375,6,1125.31,1,20,225.06,13,671,0,0,4,18,4,3,1,Short,101,2024
0,1,0,69,2,1255.2,1,25,313.8,6,94,1,1,4,9,12,0,3,Very Short,82,2024
1,0,1,415,7,1168.54,2,20,467.42,10,1418,0,0,4,17,6,0,2,Very Long,201,2024
2,1,5,612,4,104.88,1,0,0.0,23,827,0,0,4,1,3,4,1,Short,198,2024
0,1,5,299,7,829.97,2,5,83.0,8,246,1,1,3,22,8,3,2,Very Short,15,2024
0,1,3,721,4,347.62,2,0,0.0,1,1480,1,0,4,4,7,3,2,Very Long,161,2024
0,1,5,174,1,568.88,3,15,256.0,10,1149,0,0,4,13,9,4,0,Long,119,2024
1,0,0,715,4,203.38,2,5,20.34,5,1351,1,0,4,27,9,4,0,Long,48,2024
1,1,2,249,2,999.37,2,15,299.81,1,216,1,1,5,13,10,6,0,Very Short,217,2024
2,0,5,251,0,442.71,4,10,177.08,19,974,1,1,4,25,2,6,3,Long,85,2024
0,0,4,607,5,1380.08,3,0,0.0,23,793,1,0,4,29,6,5,2,Short,132,2024
0,1,2,495,2,1794.11,3,15,807.35,2,1407,0,0,4,18,8,6,2,Very Long,49,2024
1,1,1,35,5,930.85,3,10,279.26,3,1286,0,0,4,22,7,0,2,Long,40,2024
0,0,4,553,2,1124.18,1,5,56.21,14,1640,0,0,4,20,12,4,3,Very Long,205,2024
0,0,4,634,4,280.6,3,10,84.18,11,895,0,0,4,16,12,0,3,Short,170,2024
0,0,1,488,5,1503.23,3,0,0.0,15,390,1,0,4,23,10,2,0,Very Short,223,2024
1,0,1,852,5,461.78,3,10,138.53,2,1159,1,0,4,28,3,3,1,Long,69,2024
1,0,5,118,4,388.49,2,5,38.85,14,1022,0,0,4,12,7,4,2,Long,146,2024
1,1,3,217,2,1453.75,4,15,872.25,19,1728,1,0,4,20,10,6,0,Very Long,78,2024
0,1,4,742,1,108.81,1,10,10.88,11,1130,1,1,4,7,4,6,1,Long,134,2024
1,0,1,241,4,259.01,1,25,64.75,7,1345,1,0,4,16,9,0,0,Long,159,2024
1,0,4,282,4,327.17,3,20,196.3,13,1598,0,0,4,31,3,6,1,Very Long,205,2024
0,1,0,806,6,1630.8,4,0,0.0,18,1079,1,1,5,21,2,2,3,Long,59,2024
1,1,0,226,5,1694.92,4,5,338.98,8,182,1,1,3,28,3,3,1,Very Short,87,2024
1,1,3,863,5,1588.81,3,10,476.64,9,994,1,0,4,4,12,2,3,Long,224,2024
0,1,0,564,2,1007.74,1,25,251.94,13,169,0,0,4,29,12,6,3,Very Short,69,2024
1,1,5,671,2,1531.49,2,10,306.3,10,1602,1,0,4,8,11,4,0,Very Long,34,2024
1,0,4,367,2,1934.04,4,0,0.0,7,1222,1,0,4,9,4,1,1,Long,135,2024
1,1,2,199,2,1210.29,3,0,0.0,19,441,1,0,4,11,10,4,0,Very Short,22,2024
1,1,4,513,6,864.4,3,0,0.0,6,1523,1,1,1,20,3,2,1,Very Long,97,2024
1,1,1,449,1,546.38,1,30,163.91,2,1615,1,0,4,16,2,4,3,Very Long,87,2024
1,1,0,786,5,304.01,2,0,0.0,19,640,0,0,4,4,4,3,1,Short,146,2024
0,1,3,756,7,1122.59,1,10,112.26,13,1436,1,1,2,20,2,1,3,Very Long,95,2024
1,0,3,170,2,702.8,3,20,421.68,23,974,0,0,4,21,8,2,2,Long,41,2024
1,0,4,539,6,350.93,3,0,0.0,14,1329,0,0,4,6,9,4,0,Long,132,2024
2,1,5,75,3,533.41,1,10,53.34,4,978,1,1,5,14,1,6,3,Long,136,2024
1,0,1,200,2,1771.34,3,15,797.1,19,207,1,0,4,9,2,4,3,Very Short,81,2024
1,1,3,38,0,811.59,3,0,0.0,16,798,1,0,4,23,6,6,2,Short,54,2024
1,1,2,30,3,1309.93,4,15,785.96,18,1439,1,0,4,11,2,6,3,Very Long,112,2024
1,1,1,338,1,301.9,2,25,150.95,1,294,0,0,4,29,10,1,0,Very Short,184,2024
0,1,0,355,6,449.94,2,20,179.98,22,1149,0,0,4,26,5,6,1,Long,146,2024
1,1,3,95,0,580.6,3,10,174.18,7,1770,1,0,4,30,5,3,1,Very Long,61,2024
1,1,0,718,1,745.8,1,0,0.0,15,1281,1,1,3,2,1,1,3,Long,140,2024
1,1,0,415,3,626.57,3,0,0.0,22,1414,0,0,4,13,9,4,0,Very Long,92,2024
1,0,0,28,6,1476.32,3,15,664.34,2,1277,1,1,2,20,9,4,0,Long,162,2024
2,1,0,712,5,428.35,2,20,171.34,10,553,1,1,5,3,10,3,0,Short,138,2024
1,1,2,324,4,217.25,1,0,0.0,17,285,1,1,5,16,7,1,2,Very Short,65,2024
1,0,4,7,7,368.03,1,10,36.8,8,1125,1,0,4,8,4,0,1,Long,166,2024
1,1,0,714,6,498.93,1,0,0.0,6,1450,1,0,4,29,1,0,3,Very Long,147,2024
1,0,4,855,0,445.07,1,0,0.0,15,532,0,0,4,25,4,3,1,Short,86,2024
1,0,3,647,6,1834.65,4,0,0.0,24,668,1,0,4,17,7,2,2,Short,26,2024
0,1,1,549,0,590.5,4,5,118.1,2,1704,1,0,4,12,2,0,3,Very Long,95,2024
1,0,5,13,7,1005.24,2,0,0.0,1,433,0,0,4,20,1,5,3,Very Short,181,2024
0,0,1,680,7,269.57,2,0,0.0,10,1136,0,0,4,20,3,2,1,Long,23,2024
1,0,1,589,1,775.78,2,15,232.73,14,325,1,0,4,26,1,4,3,Very Short,143,2024
0,1,1,97,0,449.85,2,5,44.99,17,1289,1,0,4,6,1,5,3,Long,36,2024
1,0,4,34,6,361.05,2,0,0.0,18,1646,0,0,4,26,6,2,2,Very Long,28,2024
0,1,4,489,0,812.5,4,10,325.0,23,780,0,0,4,28,9,5,0,Short,213,2024
1,1,0,740,7,564.97,1,10,56.5,20,1474,0,0,4,1,7,0,2,Very Long,201,2024
1,1,2,84,6,959.97,3,0,0.0,17,28,0,0,4,3,2,5,3,Very Short,189,2024
0,1,4,5,7,220.43,4,5,44.09,17,503,0,0,4,3,5,4,1,Short,218,2024
0,1,1,273,0,616.14,3,10,184.84,6,750,0,0,4,13,1,5,3,Short,106,2024
2,0,5,64,5,545.21,2,0,0.0,19,1492,1,0,4,14,8,2,2,Very Long,224,2024
0,1,3,870,3,941.44,2,0,0.0,22,980,1,0,4,26,3,1,1,Long,28,2024
1,1,5,398,5,1054.03,2,0,0.0,19,988,0,0,4,21,5,1,1,Long,145,2024
1,1,1,149,7,456.56,3,15,205.45,21,1684,0,0,4,25,11,0,0,Very Long,87,2024
1,1,2,70,3,377.43,3,10,113.23,24,1414,1,0,4,2,8,4,2,Very Long,121,2024
0,0,4,689,3,365.44,3,0,0.0,17,394,1,1,5,6,10,6,0,Very Short,5,2024
